image_id,direction,image_path,processed,left_top_x,left_top_y,right_top_x,right_top_y,left_middle_x,left_middle_y,right_middle_x,right_middle_y,left_bottom_x,left_bottom_y,right_bottom_x,right_bottom_y,get_from,shashu,create_at,update_at
930,left,images/left_resize/285620160127_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
931,left,images/left_resize/285620160629_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
932,left,images/left_resize/285720161019_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
933,left,images/left_resize/285920160224_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
934,left,images/left_resize/285920161012_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
935,left,images/left_resize/286120160831_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
936,left,images/left_resize/286620161130_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
937,left,images/left_resize/286720160511_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
938,left,images/left_resize/286920160706_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
939,left,images/left_resize/287020161207_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
940,left,images/left_resize/287120160817_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
941,left,images/left_resize/287320160608_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
942,left,images/left_resize/287320161005_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
943,left,images/left_resize/287520160629_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
944,left,images/left_resize/287620160325_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
945,left,images/left_resize/287820160622_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
946,left,images/left_resize/288020160113_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
947,left,images/left_resize/288120160706_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
948,left,images/left_resize/288220160504_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
949,left,images/left_resize/288320160302_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
950,left,images/left_resize/288420160706_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
951,left,images/left_resize/288920160608_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
952,left,images/left_resize/289220160323_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
953,left,images/left_resize/289420160318_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
954,left,images/left_resize/289420161026_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
955,left,images/left_resize/289620160302_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
956,left,images/left_resize/289720160323_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
957,left,images/left_resize/289820160706_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
958,left,images/left_resize/289920160406_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
959,left,images/left_resize/289920160810_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
960,left,images/left_resize/289920161019_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
961,left,images/left_resize/290020160629_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
962,left,images/left_resize/290120160706_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
963,left,images/left_resize/290520160622_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
964,left,images/left_resize/290520160810_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
965,left,images/left_resize/290620160127_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
966,left,images/left_resize/290620160323_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
967,left,images/left_resize/290620160817_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
968,left,images/left_resize/290720160720_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
969,left,images/left_resize/290720161102_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
970,left,images/left_resize/290820160113_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
971,left,images/left_resize/290820160127_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
972,left,images/left_resize/290820160511_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
973,left,images/left_resize/291120160928_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
974,left,images/left_resize/291420160309_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
975,left,images/left_resize/291520160615_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
976,left,images/left_resize/291720160608_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
977,left,images/left_resize/291820160914_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
978,left,images/left_resize/291920160309_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
979,left,images/left_resize/291920160622_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
980,left,images/left_resize/291920160629_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
981,left,images/left_resize/292320160420_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
982,left,images/left_resize/292420160302_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
983,left,images/left_resize/292520160622_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
984,left,images/left_resize/293020160831_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
985,left,images/left_resize/293120160803_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
986,left,images/left_resize/293220160615_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
987,left,images/left_resize/293320160406_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
988,left,images/left_resize/293320160921_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
989,left,images/left_resize/293520160817_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
990,left,images/left_resize/293820160615_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
991,left,images/left_resize/293920160601_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
992,left,images/left_resize/293920161109_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
993,left,images/left_resize/294020160525_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
994,left,images/left_resize/294420160803_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
995,left,images/left_resize/294620160427_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
996,left,images/left_resize/294620160727_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
997,left,images/left_resize/295120160427_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
998,left,images/left_resize/295320160127_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
999,left,images/left_resize/295320161123_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1000,left,images/left_resize/295520160217_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1001,left,images/left_resize/295520160427_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1002,left,images/left_resize/295520161123_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1003,left,images/left_resize/295820160427_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1004,left,images/left_resize/295820161130_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1005,left,images/left_resize/296020160622_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1006,left,images/left_resize/296120161130_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1007,left,images/left_resize/296920160427_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1008,left,images/left_resize/296920160706_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1009,left,images/left_resize/297020160302_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1010,left,images/left_resize/297120160720_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1011,left,images/left_resize/297220160406_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1012,left,images/left_resize/297320160824_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1013,left,images/left_resize/298020160824_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1014,left,images/left_resize/298220160803_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1015,left,images/left_resize/298720160309_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1016,left,images/left_resize/298820160323_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1017,left,images/left_resize/298920160921_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1018,left,images/left_resize/299120160713_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1019,left,images/left_resize/299220160406_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1020,left,images/left_resize/299320160928_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1021,left,images/left_resize/299520160720_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1022,left,images/left_resize/299720160615_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1023,left,images/left_resize/299720161026_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1024,left,images/left_resize/300020160720_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1025,left,images/left_resize/300120160330_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1026,left,images/left_resize/300520160330_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1027,left,images/left_resize/300520160831_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1028,left,images/left_resize/300620160316_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1029,left,images/left_resize/301020160323_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1030,left,images/left_resize/301520160803_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1031,left,images/left_resize/301520160831_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1032,left,images/left_resize/301620160518_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1033,left,images/left_resize/301620160720_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1034,left,images/left_resize/301720160330_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1035,left,images/left_resize/301820161019_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1036,left,images/left_resize/302120160518_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1037,left,images/left_resize/302820160330_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
